               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,            0.027508,            0.024456,                   0,             0.92387,             0.85259,             0.91414,             0.69368,            0.024942,             0.01857,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,            0.027503,            0.024442,                   0,             0.93616,             0.85182,             0.91491,             0.69609,            0.024836,            0.018472,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,             0.02755,            0.024332,                   0,             0.92425,             0.85799,             0.91492,             0.69517,            0.024705,            0.018438,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.027683,            0.024591,                   0,             0.92142,             0.85234,             0.91307,             0.69747,             0.02465,            0.018285,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.027554,            0.024705,                   0,             0.91971,             0.85306,             0.91219,              0.6962,            0.024726,            0.018415,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,              0.0275,            0.024503,                   0,             0.92053,             0.85619,             0.91245,             0.69688,             0.02468,            0.018357,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.027627,            0.024776,                   0,             0.92263,             0.85746,             0.91566,             0.69955,            0.024545,            0.018262,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.027172,            0.024014,                   0,             0.92252,             0.86261,             0.91763,               0.702,            0.024458,            0.018159,                   0,            0.007228,            0.007228,            0.007228
                 142,            0.027257,            0.024186,                   0,             0.92515,             0.86339,             0.91541,             0.69883,            0.024437,            0.018415,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.027162,            0.024245,                   0,             0.92565,             0.86364,             0.91659,             0.70057,            0.024374,            0.018318,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,             0.02728,            0.024531,                   0,             0.92819,             0.85973,             0.91504,             0.70013,            0.024368,            0.018393,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,            0.027462,             0.02365,                   0,             0.93314,             0.85662,             0.91704,             0.70097,            0.024321,            0.018234,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,            0.027108,            0.024571,                   0,             0.92556,             0.86847,             0.91739,             0.70238,            0.024249,            0.018112,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.027131,            0.023882,                   0,             0.92466,             0.86361,             0.91572,             0.70116,            0.024347,            0.018202,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.027014,            0.024045,                   0,               0.927,             0.86312,             0.91512,             0.70248,            0.024311,            0.018178,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.026826,             0.02364,                   0,             0.92418,             0.86393,             0.91615,             0.70248,            0.024271,            0.018121,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.026994,            0.024052,                   0,             0.92734,             0.86197,             0.91522,             0.70331,            0.024186,             0.01822,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.026863,            0.024012,                   0,             0.92292,             0.86407,             0.91577,               0.704,            0.024181,            0.018247,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.027227,            0.023983,                   0,             0.91976,             0.86646,              0.9176,             0.70361,            0.024185,            0.018156,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.026883,            0.023864,                   0,             0.92498,             0.86444,             0.91709,             0.70462,            0.024149,            0.018232,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.026783,            0.023749,                   0,             0.92739,             0.86312,             0.91757,              0.7045,            0.024243,             0.01821,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.026867,            0.023539,                   0,             0.92641,             0.86312,             0.91759,             0.70545,            0.024258,            0.018185,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,             0.02658,             0.02379,                   0,             0.92513,             0.86646,             0.91781,             0.70707,            0.024185,            0.018162,                   0,            0.006931,            0.006931,            0.006931
                 157,               0.027,            0.024483,                   0,             0.92884,             0.86338,             0.91777,             0.70734,            0.024097,            0.018117,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,            0.026692,              0.0237,                   0,             0.93415,             0.85969,             0.91786,             0.70843,            0.023924,            0.018023,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,             0.02626,            0.023478,                   0,              0.9314,             0.86107,              0.9173,             0.70744,            0.023829,            0.018012,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,            0.026709,            0.023468,                   0,             0.93154,             0.86309,             0.91935,             0.70981,            0.023822,            0.018013,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,            0.026785,            0.023321,                   0,             0.93611,             0.85784,             0.91982,              0.7104,            0.023836,            0.017967,                   0,            0.006832,            0.006832,            0.006832
                 162,            0.026535,            0.023603,                   0,             0.92585,             0.86572,             0.91818,             0.70862,            0.023824,            0.018097,                   0,           0.0068122,           0.0068122,           0.0068122
